Algorithm;Hyperparameter (C);Values
Halton_50_10.txt_ISDisG/Sep_1.000000; 1; 0.367656, 0.384717, 0.360241, 0.377388, 0.378291, 0.376336, 0.36791, 0.369479, 0.376049, 0.388751, 0.388751, 0.390129, 0.372976, 0.372976, 0.37415, 0.378291, 0.379909, 0.386009, 0.390129, 0.37325, 0.390129, 0.377704, 0.38712, 0.37325, 0.387487, 0.374423, 0.390129, 0.384717, 0.371497, 0.390129, 0.37635, 0.374952, 0.376336, 0.376336, 0.373374, 0.378569, 0.382313, 0.372222, 0.379501, 0.371734, 0.369726, 0.37737, 0.386009, 0.363141, 0.387487, 0.388751, 0.388751, 0.390129, 0.367978, 0.38712, 0.369702, 0.371517, 0.374952, 0.382313, 0.382313, 0.366705, 0.369136, 0.390129, 0.388224, 0.377388, 0.37118, 0.379501, 0.372609, 0.37415, 0.388719, 0.373847, 0.373704, 0.384717, 0.388751, 0.372976, 0.370239, 0.378291, 0.377385, 0.368922, 0.372976, 0.375052, 0.376049, 0.362177, 0.373374, 0.37411, 0.388719, 0.372098, 0.374042, 0.375052, 0.374169, 0.37737, 0.382313, 0.37737, 0.378291, 0.375052, 0.378291, 0.37737, 0.371157, 0.375049, 0.388719, 0.365317, 0.367071, 0.37411, 0.376336, 0.387487, 
Halton_100_7.txt_ISDisG/Sep_0.100000; 0.1; 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 0.16282, 
Halton_100_10.txt_ISDisG/Sep_0.215443; 0.215443; 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 0.250983, 
Halton_500_10.txt_ISDisG/Sep_0.046416; 0.0464159; 0.0643791, 0.0660064, 0.0661227, 0.0661227, 0.066384, 0.0661227, 0.0660064, 0.0661227, 0.0661227, 0.0657389, 0.0657863, 0.0643791, 0.0643791, 0.0643791, 0.0661227, 0.0661227, 0.0661227, 0.06584, 0.066384, 0.0643791, 0.066384, 0.0661227, 0.0643791, 0.0643791, 0.066384, 0.0660064, 0.0653468, 0.0657389, 0.06584, 0.066384, 0.0661227, 0.0643791, 0.0643791, 0.0643791, 0.0656555, 0.0657377, 0.0661227, 0.0659169, 0.0660969, 0.0660064, 0.066384, 0.0659897, 0.066384, 0.0661227, 0.0659897, 0.066384, 0.0656555, 0.0660064, 0.0657863, 0.0661227, 0.0650124, 0.066384, 0.0650911, 0.0660969, 0.0660064, 0.066384, 0.0661227, 0.0652272, 0.066384, 0.066384, 0.0659169, 0.0660064, 0.0660969, 0.0659897, 0.066384, 0.066384, 0.0623536, 0.066384, 0.0660969, 0.0661227, 0.0623536, 0.0654608, 0.066384, 0.066384, 0.0660969, 0.0643791, 0.0661227, 0.0643791, 0.0660064, 0.0656555, 0.066384, 0.0660064, 0.0643791, 0.0660969, 0.0661227, 0.0661227, 0.066384, 0.066384, 0.0660064, 0.066384, 0.0643791, 0.0661227, 0.0660969, 0.06584, 0.0656555, 0.0661227, 0.066384, 0.066384, 0.0660969, 0.0660064, 
Halton_1000_7.txt_ISDisG/Sep_10.000000; 10; 0.0253638, 0.0250809, 0.0273446, 0.0250134, 0.0254153, 0.0262493, 0.027588, 0.0268048, 0.0266658, 0.0257854, 0.0258362, 0.0281681, 0.0309232, 0.0252892, 0.0274196, 0.0274021, 0.0304298, 0.0296245, 0.026984, 0.0263163, 0.0254737, 0.0267021, 0.0259776, 0.0260319, 0.0276777, 0.0267074, 0.0260958, 0.0284249, 0.0281165, 0.0257814, 0.0247992, 0.0282241, 0.0265532, 0.0254926, 0.0245353, 0.0269269, 0.0250571, 0.0262407, 0.0256958, 0.0289293, 0.0260911, 0.0261967, 0.0253809, 0.0252858, 0.0279737, 0.0267365, 0.0259689, 0.0264509, 0.0259552, 0.02574, 0.0254092, 0.025845, 0.0275486, 0.026655, 0.0258259, 0.0272187, 0.0249073, 0.0246081, 0.0291363, 0.0257653, 0.0263121, 0.0275508, 0.0260824, 0.0246751, 0.0257111, 0.028937, 0.0281544, 0.025645, 0.0256373, 0.0287508, 0.0264019, 0.0252841, 0.0258329, 0.0275325, 0.0271875, 0.024883, 0.0263989, 0.0282196, 0.0266735, 0.0273676, 0.027381, 0.0262947, 0.0264736, 0.0276835, 0.0253955, 0.0244917, 0.0280545, 0.0260802, 0.0268673, 0.0260112, 0.0260169, 0.0251259, 0.0271152, 0.0255087, 0.0259316, 0.0264006, 0.0277138, 0.0269247, 0.0255831, 0.025391, 
Sobol_20_5.txt_ISDisG/Sep_0.464159; 0.464159; 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 0.274834, 
Sobol_50_5.txt_ISDisG/Sep_0.215443; 0.215443; 0.152912, 0.158058, 0.159456, 0.153148, 0.152912, 0.153148, 0.152912, 0.158058, 0.153148, 0.162704, 0.153148, 0.153148, 0.153148, 0.153148, 0.153148, 0.153148, 0.162614, 0.159456, 0.153148, 0.153148, 0.162704, 0.153148, 0.159456, 0.162614, 0.162704, 0.159456, 0.153148, 0.153148, 0.153148, 0.159456, 0.153148, 0.152912, 0.162704, 0.153148, 0.153148, 0.153148, 0.152912, 0.153148, 0.153148, 0.159456, 0.158058, 0.153148, 0.162614, 0.153148, 0.159456, 0.159456, 0.152912, 0.158058, 0.162704, 0.153148, 0.162704, 0.153148, 0.153148, 0.162614, 0.153148, 0.158058, 0.153148, 0.153148, 0.153148, 0.158058, 0.158058, 0.159456, 0.153148, 0.153148, 0.153148, 0.162704, 0.153148, 0.162704, 0.162614, 0.162614, 0.162614, 0.152912, 0.153148, 0.162704, 0.158058, 0.153148, 0.153148, 0.162704, 0.162614, 0.162704, 0.158058, 0.153148, 0.162704, 0.153148, 0.162704, 0.153148, 0.162704, 0.162614, 0.152912, 0.162614, 0.153148, 0.162704, 0.160991, 0.153148, 0.153148, 0.153148, 0.158058, 0.153564, 0.153148, 0.153148, 
Sobol_100_4.txt_ISDisG/Sep_0.100000; 0.1; 0.0803053, 0.0822952, 0.0822952, 0.0822952, 0.0803053, 0.0803053, 0.0822952, 0.0809076, 0.0813002, 0.0803053, 0.0822952, 0.0813002, 0.0803053, 0.0803053, 0.0803053, 0.0803053, 0.0822952, 0.0822952, 0.0809076, 0.0803053, 0.0813002, 0.0785251, 0.0797163, 0.0803053, 0.0809076, 0.0809076, 0.0803053, 0.0803053, 0.0813002, 0.0803053, 0.0803053, 0.0803053, 0.0803053, 0.0822952, 0.0803053, 0.0803053, 0.0803053, 0.0803053, 0.0785218, 0.0803053, 0.0822952, 0.0803053, 0.0822952, 0.0822952, 0.0813002, 0.0803053, 0.0803053, 0.0822952, 0.0809076, 0.0803053, 0.0822952, 0.0803053, 0.0813002, 0.0803053, 0.0809076, 0.0803053, 0.0809076, 0.0813002, 0.0809076, 0.0813002, 0.0803053, 0.0803053, 0.0822952, 0.0803053, 0.0803053, 0.0813002, 0.0822952, 0.0809076, 0.0803053, 0.0813002, 0.0803053, 0.0822952, 0.0822952, 0.0822952, 0.0803053, 0.0803053, 0.0813002, 0.0809076, 0.0822952, 0.0803053, 0.0822952, 0.0803053, 0.0803053, 0.0803053, 0.0822819, 0.0809076, 0.0803053, 0.0822952, 0.0803053, 0.0822952, 0.0803053, 0.0803053, 0.0803053, 0.0803053, 0.0813002, 0.0803053, 0.0803053, 0.0809076, 0.0803053, 0.0803053, 
Sobol_100_5.txt_ISDisG/Sep_0.046416; 0.0464159; 0.109117, 0.109117, 0.0958346, 0.109117, 0.103434, 0.0922234, 0.0971335, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.101813, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.108707, 0.109117, 0.0922234, 0.0977688, 0.109117, 0.106749, 0.0977688, 0.105724, 0.109117, 0.109117, 0.109117, 0.0964603, 0.109117, 0.101655, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.0963414, 0.0989379, 0.109117, 0.109117, 0.109117, 0.0922234, 0.109117, 0.109117, 0.109117, 0.100189, 0.109117, 0.109117, 0.102369, 0.109117, 0.109117, 0.102369, 0.109117, 0.109117, 0.109117, 0.0967263, 0.109117, 0.109117, 0.107532, 0.109117, 0.102044, 0.104653, 0.109117, 0.109117, 0.0796181, 0.101655, 0.104735, 0.109117, 0.109117, 0.109117, 0.109117, 0.103582, 0.109117, 0.109117, 0.0985702, 0.109117, 0.109117, 0.109117, 0.107442, 0.09699, 0.102369, 0.109117, 0.109117, 0.109117, 0.109117, 0.107487, 0.109117, 0.109117, 0.109117, 0.109117, 0.109117, 0.104986, 0.109117, 0.109117, 0.109117, 0.109117, 
Sobol_100_6.txt_ISDisG/Sep_0.215443; 0.215443; 0.114436, 0.114436, 0.114436, 0.114436, 0.112584, 0.10127, 0.0988171, 0.10239, 0.0967822, 0.114436, 0.115075, 0.0969274, 0.110913, 0.115075, 0.115075, 0.0976997, 0.115075, 0.0965376, 0.0981021, 0.100022, 0.114436, 0.0982997, 0.101401, 0.0967822, 0.09575, 0.102453, 0.110913, 0.114436, 0.102501, 0.110259, 0.114436, 0.0973746, 0.114436, 0.0969097, 0.114436, 0.114436, 0.112584, 0.0979631, 0.0965144, 0.0972497, 0.114436, 0.110259, 0.101636, 0.101485, 0.114436, 0.110065, 0.114436, 0.0984076, 0.114436, 0.111852, 0.0973746, 0.114436, 0.102595, 0.115075, 0.114436, 0.114436, 0.101477, 0.114436, 0.114436, 0.114436, 0.114436, 0.10789, 0.114436, 0.0980815, 0.0947752, 0.112584, 0.114436, 0.114436, 0.103265, 0.0979631, 0.114436, 0.102372, 0.0982362, 0.115075, 0.0967822, 0.0974496, 0.114436, 0.114436, 0.0967764, 0.114436, 0.114436, 0.114436, 0.102453, 0.114436, 0.114436, 0.114436, 0.114436, 0.0976997, 0.0965144, 0.101672, 0.110913, 0.114436, 0.112584, 0.0965144, 0.0967822, 0.114436, 0.096825, 0.101023, 0.114436, 0.114436, 
Sobol_100_8.txt_ISDisG/Sep_0.046416; 0.0464159; 0.126412, 0.127178, 0.126412, 0.128293, 0.126412, 0.121584, 0.126412, 0.126412, 0.126412, 0.126412, 0.135129, 0.129539, 0.126412, 0.127736, 0.126412, 0.128201, 0.126412, 0.126412, 0.126412, 0.126412, 0.13512, 0.126412, 0.126412, 0.130772, 0.126412, 0.127987, 0.126412, 0.126412, 0.126412, 0.126412, 0.133278, 0.126412, 0.128618, 0.14593, 0.126412, 0.126412, 0.126412, 0.1314, 0.126412, 0.126412, 0.121238, 0.129918, 0.126412, 0.156243, 0.126412, 0.124642, 0.126412, 0.134055, 0.126412, 0.128838, 0.126412, 0.134957, 0.137151, 0.136003, 0.1355, 0.132195, 0.126412, 0.134434, 0.121584, 0.1314, 0.126412, 0.123631, 0.126412, 0.136236, 0.126412, 0.128293, 0.128293, 0.135877, 0.128293, 0.140177, 0.135877, 0.134876, 0.126412, 0.126412, 0.1355, 0.135051, 0.133698, 0.134957, 0.139705, 0.13418, 0.126433, 0.13418, 0.126412, 0.126412, 0.129889, 0.126412, 0.126412, 0.126412, 0.126412, 0.128293, 0.128659, 0.126412, 0.129414, 0.135443, 0.126412, 0.126412, 0.126412, 0.126412, 0.1355, 0.126412, 
Sobol_100_20.txt_ISDisG/Sep_0.010000; 0.01; 0.179915, 0.180074, 0.203028, 0.208783, 0.200049, 0.204727, 0.186937, 0.195083, 0.20357, 0.219331, 0.189868, 0.179627, 0.228594, 0.23237, 0.202127, 0.186959, 0.219726, 0.199298, 0.16324, 0.209223, 0.212867, 0.204796, 0.194628, 0.194467, 0.17227, 0.184248, 0.209519, 0.193928, 0.210179, 0.199618, 0.218013, 0.197879, 0.195012, 0.197785, 0.21389, 0.185349, 0.243626, 0.219827, 0.220178, 0.203248, 0.219431, 0.19972, 0.220945, 0.238795, 0.199436, 0.208898, 0.253706, 0.219293, 0.209353, 0.219279, 0.205402, 0.194245, 0.199459, 0.209331, 0.208243, 0.204278, 0.233621, 0.183667, 0.204272, 0.204187, 0.202315, 0.17367, 0.144699, 0.208602, 0.214427, 0.180046, 0.226198, 0.191004, 0.193695, 0.229671, 0.169677, 0.195061, 0.21744, 0.20901, 0.2289, 0.238312, 0.219848, 0.179619, 0.19935, 0.224284, 0.189713, 0.228856, 0.205015, 0.208622, 0.204161, 0.205112, 0.1945, 0.238511, 0.219359, 0.177575, 0.200934, 0.184584, 0.188871, 0.183633, 0.193789, 0.228509, 0.227254, 0.182859, 0.242589, 0.206742, 
Sobol_100_50.txt_ISDisG/Sep_0.000022; 2.15443e-05; 9.85629e-09, 1.03264e-07, 1.07819e-08, 4.97179e-09, 8.7885e-09, 1.0142e-08, 1.71642e-09, 9.13674e-08, 1.06563e-08, 2.81131e-09, 2.67896e-09, 5.68489e-09, 2.66666e-09, 2.01327e-08, 4.85487e-09, 1.81177e-09, 1.21787e-08, 2.05731e-08, 1.91825e-09, 8.54639e-09, 3.90457e-09, 1.05579e-08, 5.08846e-08, 1.93359e-08, 7.99822e-09, 5.41682e-09, 3.64381e-08, 1.2854e-07, 2.40241e-09, 1.57739e-08, 6.16728e-09, 7.15936e-09, 6.56376e-09, 2.17469e-08, 8.17043e-09, 6.36088e-09, 1.05358e-08, 1.80626e-09, 9.48403e-08, 2.23135e-09, 9.17042e-09, 4.28571e-09, 6.44558e-09, 1.58555e-08, 3.91454e-09, 5.15413e-09, 2.16515e-09, 4.82705e-09, 7.11618e-09, 1.09307e-08, 1.28849e-08, 3.88912e-09, 2.65946e-08, 4.05286e-08, 7.56343e-09, 3.79266e-09, 3.53836e-08, 5.15937e-09, 3.00457e-09, 1.73688e-07, 4.46051e-08, 1.49716e-08, 6.84757e-09, 1.37786e-08, 2.51903e-09, 8.48354e-09, 3.99011e-09, 1.78425e-08, 1.36314e-08, 8.66741e-09, 1.15207e-08, 1.09328e-08, 1.51692e-08, 9.2105e-09, 4.31602e-09, 2.48815e-09, 2.02456e-08, 1.35586e-08, 8.8969e-09, 2.04452e-08, 4.85754e-08, 6.79575e-09, 8.60541e-09, 4.95878e-09, 8.49162e-09, 3.54483e-09, 9.91236e-09, 2.44935e-09, 2.54471e-08, 3.18786e-08, 7.67274e-09, 5.89687e-09, 5.5376e-09, 7.24973e-09, 1.24855e-08, 1.04808e-09, 8.84042e-09, 5.52709e-08, 3.61451e-08, 9.20006e-09, 
Sobol_128_8.txt_ISDisG/Sep_0.046416; 0.0464159; 0.0995127, 0.0818176, 0.100343, 0.0989843, 0.0985746, 0.102011, 0.0986737, 0.100293, 0.0993673, 0.101908, 0.0818176, 0.0988357, 0.100191, 0.098525, 0.0986737, 0.0967065, 0.0987401, 0.100141, 0.101858, 0.0984242, 0.103525, 0.100191, 0.098525, 0.101908, 0.0984738, 0.098525, 0.0986737, 0.100498, 0.0969588, 0.0987401, 0.0984242, 0.0985746, 0.100498, 0.0987401, 0.100191, 0.0987777, 0.0894816, 0.0985746, 0.102011, 0.0970571, 0.0995127, 0.100498, 0.100343, 0.0985746, 0.100498, 0.0989843, 0.103525, 0.0968556, 0.100293, 0.100291, 0.100498, 0.0985233, 0.100191, 0.0985746, 0.100293, 0.102011, 0.101908, 0.103525, 0.101334, 0.0975447, 0.0984738, 0.101908, 0.0918703, 0.0957287, 0.0968556, 0.0986737, 0.098525, 0.104641, 0.0993673, 0.100191, 0.0987282, 0.100191, 0.0985746, 0.0967573, 0.0911178, 0.0989843, 0.0900188, 0.100191, 0.0985746, 0.101908, 0.100191, 0.0985746, 0.0973804, 0.100498, 0.101908, 0.0974005, 0.102011, 0.100141, 0.0974972, 0.103525, 0.101908, 0.100343, 0.098525, 0.100293, 0.0969096, 0.100498, 0.0988357, 0.0989843, 0.100191, 0.0973292, 
Sobol_128_9.txt_ISDisG/Sep_0.046416; 0.0464159; 0.103848, 0.102955, 0.0907779, 0.0989383, 0.102955, 0.107866, 0.106519, 0.109259, 0.107715, 0.0890714, 0.102955, 0.0989863, 0.104335, 0.0937373, 0.0987014, 0.100757, 0.0990359, 0.102955, 0.0989863, 0.104536, 0.0988553, 0.102955, 0.102955, 0.0990359, 0.0971194, 0.0956791, 0.111361, 0.0981377, 0.10615, 0.100805, 0.096773, 0.102671, 0.102671, 0.100757, 0.105806, 0.0968799, 0.100853, 0.107765, 0.106099, 0.0980821, 0.100757, 0.100757, 0.103232, 0.104743, 0.0988904, 0.100805, 0.109895, 0.10615, 0.107715, 0.104487, 0.109306, 0.0971194, 0.101801, 0.106101, 0.107866, 0.0969275, 0.106, 0.10943, 0.0990359, 0.104235, 0.106, 0.106, 0.106304, 0.104186, 0.107066, 0.0984914, 0.106099, 0.0984677, 0.100853, 0.10615, 0.0973496, 0.10184, 0.104335, 0.0988424, 0.0989383, 0.10943, 0.106099, 0.107866, 0.102955, 0.107765, 0.0956791, 0.100757, 0.100853, 0.100853, 0.0950142, 0.095841, 0.0910779, 0.106, 0.104286, 0.106, 0.101767, 0.10615, 0.106099, 0.102671, 0.100853, 0.104743, 0.104536, 0.0995453, 0.10943, 0.107715, 
Sobol_128_10.txt_ISDisG/Sep_0.046416; 0.0464159; 0.122906, 0.126669, 0.121378, 0.122906, 0.122906, 0.124567, 0.122806, 0.122806, 0.123285, 0.122906, 0.126669, 0.124567, 0.126867, 0.123285, 0.124191, 0.122906, 0.124567, 0.124567, 0.122906, 0.12458, 0.122906, 0.122806, 0.123285, 0.126867, 0.123199, 0.123285, 0.124567, 0.121426, 0.123285, 0.122906, 0.120738, 0.123285, 0.122906, 0.121426, 0.123285, 0.122906, 0.124567, 0.122906, 0.125056, 0.123055, 0.126669, 0.124103, 0.122906, 0.12482, 0.126769, 0.123285, 0.122906, 0.122906, 0.124567, 0.124567, 0.124567, 0.124567, 0.124867, 0.122806, 0.124567, 0.123285, 0.122159, 0.122906, 0.123285, 0.123285, 0.123054, 0.122906, 0.126815, 0.122806, 0.125289, 0.124567, 0.128526, 0.123285, 0.122906, 0.126775, 0.122906, 0.124867, 0.122906, 0.12482, 0.124567, 0.122906, 0.122906, 0.129624, 0.124567, 0.122906, 0.122757, 0.123285, 0.123285, 0.124567, 0.12482, 0.124567, 0.123285, 0.122906, 0.121194, 0.122906, 0.124867, 0.121426, 0.121426, 0.123285, 0.128573, 0.122439, 0.122906, 0.124567, 0.123285, 0.127345, 
Sobol_128_11.txt_ISDisG/Sep_0.046416; 0.0464159; 0.134343, 0.130429, 0.130688, 0.130361, 0.128913, 0.130429, 0.130683, 0.130141, 0.132538, 0.132393, 0.128913, 0.134343, 0.130429, 0.11796, 0.132406, 0.132538, 0.130732, 0.132393, 0.130429, 0.130429, 0.132359, 0.130429, 0.134343, 0.134343, 0.129658, 0.132406, 0.12872, 0.130396, 0.13244, 0.123441, 0.130429, 0.132538, 0.130429, 0.0962314, 0.12696, 0.130429, 0.130429, 0.12872, 0.132538, 0.128913, 0.128913, 0.130429, 0.132359, 0.132538, 0.130429, 0.13244, 0.134343, 0.130732, 0.104296, 0.128828, 0.134343, 0.132538, 0.12872, 0.128913, 0.130429, 0.128913, 0.132538, 0.134343, 0.130539, 0.136549, 0.12749, 0.130688, 0.12872, 0.130429, 0.130539, 0.12872, 0.12712, 0.130683, 0.134789, 0.128913, 0.127303, 0.134343, 0.132393, 0.132393, 0.116637, 0.130393, 0.132443, 0.13244, 0.130747, 0.134343, 0.130429, 0.129498, 0.126165, 0.130429, 0.128487, 0.12872, 0.13244, 0.130429, 0.132406, 0.132538, 0.130538, 0.11426, 0.130429, 0.132538, 0.125032, 0.132068, 0.130683, 0.12872, 0.128562, 0.130429, 
Sobol_128_12.txt_ISDisG/Sep_0.100000; 0.1; 0.147831, 0.149671, 0.151701, 0.149753, 0.149658, 0.153117, 0.147805, 0.149753, 0.149804, 0.149612, 0.147663, 0.149753, 0.148942, 0.149658, 0.147439, 0.151425, 0.14788, 0.149706, 0.148666, 0.146028, 0.149753, 0.151701, 0.151701, 0.146842, 0.149753, 0.149706, 0.149573, 0.148666, 0.149753, 0.149753, 0.149753, 0.149612, 0.149706, 0.149759, 0.149753, 0.149753, 0.15307, 0.149479, 0.149753, 0.149753, 0.149525, 0.145726, 0.147805, 0.147663, 0.150937, 0.149753, 0.147831, 0.15203, 0.148942, 0.147758, 0.149024, 0.155157, 0.149658, 0.147758, 0.147831, 0.148942, 0.14788, 0.150798, 0.150983, 0.151471, 0.151701, 0.149338, 0.15089, 0.149658, 0.149706, 0.149573, 0.147443, 0.149753, 0.149753, 0.149024, 0.147784, 0.149753, 0.151701, 0.152978, 0.149024, 0.149706, 0.149753, 0.150891, 0.153117, 0.150845, 0.149024, 0.150983, 0.150983, 0.151076, 0.147758, 0.153117, 0.147758, 0.148712, 0.153117, 0.155157, 0.147805, 0.147805, 0.149753, 0.148942, 0.149612, 0.146888, 0.149336, 0.151701, 0.147758, 0.147711, 
Sobol_128_20.txt_ISDisG/Sep_0.010000; 0.01; 0.140579, 0.183099, 0.161621, 0.158235, 0.17473, 0.166087, 0.16137, 0.171398, 0.161592, 0.201853, 0.174025, 0.153184, 0.177209, 0.160078, 0.165461, 0.168395, 0.166853, 0.161571, 0.151307, 0.154487, 0.146961, 0.151926, 0.189615, 0.164915, 0.152336, 0.169045, 0.159542, 0.152964, 0.159009, 0.16368, 0.180451, 0.14526, 0.156491, 0.171319, 0.189758, 0.160592, 0.157844, 0.149036, 0.147192, 0.164364, 0.150468, 0.17281, 0.179468, 0.154081, 0.148764, 0.139737, 0.159524, 0.150563, 0.166509, 0.153221, 0.156034, 0.163032, 0.186825, 0.154942, 0.145729, 0.158494, 0.194684, 0.189537, 0.147922, 0.175784, 0.169427, 0.154325, 0.173942, 0.152851, 0.14215, 0.1627, 0.174685, 0.13486, 0.164699, 0.163543, 0.160854, 0.171554, 0.193911, 0.187106, 0.171575, 0.181056, 0.204874, 0.184986, 0.170692, 0.165961, 0.172218, 0.153979, 0.175556, 0.179737, 0.149019, 0.203895, 0.164264, 0.164131, 0.140097, 0.174069, 0.166391, 0.15805, 0.165821, 0.175958, 0.156555, 0.168705, 0.174862, 0.152527, 0.15815, 0.161544, 
Sobol_256_7.txt_ISDisG/Sep_0.464159; 0.464159; 0.0473592, 0.0503089, 0.0463413, 0.0544331, 0.04944, 0.0474284, 0.0440614, 0.052683, 0.046413, 0.0482268, 0.0581459, 0.0492216, 0.0450225, 0.0583243, 0.0537124, 0.0475631, 0.0526863, 0.0524122, 0.0648265, 0.0502105, 0.0588655, 0.056471, 0.0461545, 0.0513432, 0.0537227, 0.0499877, 0.0547744, 0.0652654, 0.0648536, 0.0525153, 0.0469524, 0.0489394, 0.0545138, 0.0483339, 0.0482581, 0.0584106, 0.0487344, 0.0472944, 0.0647157, 0.0562009, 0.0490068, 0.0522788, 0.0482192, 0.0471437, 0.0558914, 0.0528808, 0.0475388, 0.0487325, 0.0469013, 0.0580413, 0.048392, 0.0459655, 0.0498118, 0.0488807, 0.058419, 0.0481174, 0.0675436, 0.0465012, 0.0547375, 0.0583097, 0.0473343, 0.0595223, 0.0434411, 0.0484248, 0.0505824, 0.04687, 0.0476632, 0.0570336, 0.056681, 0.0493854, 0.0449841, 0.0564759, 0.0500094, 0.0473997, 0.0529165, 0.046133, 0.0508077, 0.0486052, 0.0552558, 0.0465228, 0.04444, 0.049798, 0.0442258, 0.0546058, 0.0585414, 0.0451347, 0.0426987, 0.053625, 0.0438581, 0.0449187, 0.0512629, 0.047888, 0.0489915, 0.0536723, 0.0451935, 0.0492706, 0.0467172, 0.0491154, 0.0558687, 0.0467969, 
