Algorithm;Hyperparameter (C);Values
Halton_50_10.txt_G_0.000010; 1e-05; 0.10408, 0.126406, 0.119502, 0.12509, 0.231756, 0.0863532, 0.200416, 0.108013, 0.165472, 0.25517, 0.140732, 0.0771812, 0.176061, 0.104482, 0.120232, 0.168319, 0.138031, 0.145311, 0.141388, 0.194567, 0.126289, 0.186332, 0.135653, 0.175942, 0.208618, 0.16667, 0.16032, 0.147103, 0.152784, 0.201018, 0.202384, 0.192284, 0.163867, 0.143672, 0.216749, 0.189129, 0.195157, 0.194165, 0.168427, 0.229224, 0.122966, 0.273665, 0.161478, 0.188847, 0.190854, 0.148228, 0.194168, 0.181713, 0.236012, 0.125814, 0.103011, 0.174224, 0.24408, 0.147456, 0.149494, 0.0992607, 0.207523, 0.158119, 0.13206, 0.213635, 0.147647, 0.222057, 0.203937, 0.102429, 0.182847, 0.17959, 0.124708, 0.176849, 0.158383, 0.226229, 0.0917213, 0.145063, 0.0967143, 0.178513, 0.128989, 0.159056, 0.115974, 0.164327, 0.148085, 0.0954279, 0.19383, 0.155082, 0.178797, 0.159599, 0.146159, 0.155767, 0.187252, 0.204022, 0.140756, 0.181787, 0.227234, 0.186502, 0.179249, 0.188068, 0.187931, 0.187269, 0.167695, 0.201145, 0.212435, 0.166154, 
Halton_100_7.txt_G_0.000022; 2.15443e-05; 0.0915012, 0.107364, 0.144085, 0.101024, 0.119144, 0.110339, 0.112625, 0.117075, 0.11996, 0.122976, 0.106065, 0.134683, 0.145832, 0.085792, 0.0697232, 0.111766, 0.122767, 0.138457, 0.131097, 0.0992679, 0.144625, 0.143015, 0.128168, 0.0939402, 0.119258, 0.0802434, 0.0867322, 0.14459, 0.151019, 0.139488, 0.0960147, 0.132419, 0.153947, 0.102233, 0.14803, 0.0708733, 0.116259, 0.154233, 0.147762, 0.11811, 0.153982, 0.128852, 0.149088, 0.119531, 0.145994, 0.152369, 0.150057, 0.155872, 0.130856, 0.125373, 0.146295, 0.111925, 0.134658, 0.090255, 0.0861688, 0.147235, 0.104678, 0.132436, 0.132966, 0.152149, 0.134709, 0.131473, 0.117924, 0.127687, 0.121895, 0.129869, 0.121913, 0.147064, 0.086311, 0.0930978, 0.0928973, 0.0923003, 0.0926987, 0.113005, 0.0681732, 0.109232, 0.120465, 0.141912, 0.126996, 0.142678, 0.098194, 0.125592, 0.0922824, 0.135267, 0.133334, 0.116339, 0.145144, 0.14924, 0.0832799, 0.141664, 0.12989, 0.11205, 0.115342, 0.115434, 0.115924, 0.157839, 0.133765, 0.152403, 0.144744, 0.151515, 
Halton_100_10.txt_G_0.000010; 1e-05; 0.0515811, 0.0786742, 0.0902363, 0.0784776, 0.0632179, 0.0855269, 0.0500965, 0.0745733, 0.126946, 0.0800308, 0.0876575, 0.0642242, 0.0904252, 0.0670606, 0.0457469, 0.0986954, 0.075585, 0.0753835, 0.0992456, 0.099145, 0.107092, 0.0639254, 0.126213, 0.108272, 0.0876133, 0.0697916, 0.0608714, 0.098863, 0.0616218, 0.113949, 0.0687323, 0.103149, 0.0675613, 0.100047, 0.0868384, 0.133857, 0.0869974, 0.0852457, 0.0697507, 0.125631, 0.101377, 0.0914766, 0.106249, 0.124285, 0.0848463, 0.109398, 0.0986276, 0.0990415, 0.070109, 0.0390193, 0.0809182, 0.10868, 0.127599, 0.11944, 0.115109, 0.0732588, 0.108202, 0.0815824, 0.108548, 0.118136, 0.105016, 0.114829, 0.107565, 0.129875, 0.109375, 0.0999844, 0.143389, 0.122076, 0.0946844, 0.0917024, 0.0862934, 0.134821, 0.123516, 0.0433125, 0.0857364, 0.0847272, 0.0811996, 0.0594387, 0.0614324, 0.0927647, 0.109534, 0.0963044, 0.102946, 0.0939144, 0.108832, 0.097757, 0.0888554, 0.115891, 0.0837472, 0.0707912, 0.0973233, 0.0790337, 0.142976, 0.143544, 0.135512, 0.07012, 0.0855917, 0.102604, 0.124281, 0.0882113, 
Halton_500_10.txt_G_0.000046; 4.64159e-05; 0.039307, 0.0223503, 0.0235636, 0.03318, 0.0324085, 0.0340565, 0.035755, 0.0265016, 0.0367808, 0.0438134, 0.0330422, 0.03649, 0.0348668, 0.0294704, 0.0324115, 0.0395195, 0.0395018, 0.0454986, 0.0433696, 0.0390761, 0.035304, 0.0358751, 0.0390398, 0.0469795, 0.0338761, 0.0386291, 0.0379818, 0.0326204, 0.0316154, 0.0400136, 0.0318536, 0.0405774, 0.0350252, 0.0472067, 0.0386827, 0.0377417, 0.0397965, 0.0358305, 0.0432308, 0.0413129, 0.0357888, 0.0266402, 0.0414789, 0.0376888, 0.0387409, 0.039671, 0.0420258, 0.0393122, 0.039512, 0.04277, 0.0397018, 0.0307317, 0.039737, 0.0364129, 0.0400814, 0.0423377, 0.0436982, 0.0416898, 0.0281535, 0.0470761, 0.0396939, 0.0431857, 0.032941, 0.0397739, 0.0349473, 0.0442964, 0.0563292, 0.0390677, 0.0367636, 0.0412407, 0.0354377, 0.0258896, 0.0350387, 0.0374002, 0.0324935, 0.0250564, 0.0309028, 0.0365867, 0.0299976, 0.0210884, 0.0327919, 0.0361348, 0.0365701, 0.0375562, 0.0408578, 0.032023, 0.0405432, 0.0369548, 0.0393166, 0.0343144, 0.0463301, 0.0394098, 0.0319956, 0.041703, 0.039978, 0.0366757, 0.0454864, 0.0417571, 0.0394601, 0.0390832, 
Halton_1000_7.txt_G_0.000215; 0.000215443; 0.0269375, 0.0268153, 0.0264363, 0.0223325, 0.0277562, 0.0238198, 0.018725, 0.025308, 0.0238271, 0.0281788, 0.0256616, 0.0238863, 0.028652, 0.0226891, 0.0318734, 0.0250116, 0.0266584, 0.0263853, 0.0257583, 0.0292094, 0.0257244, 0.0220529, 0.0240384, 0.0280296, 0.0248893, 0.0247355, 0.027145, 0.0241658, 0.0294732, 0.0262423, 0.0266829, 0.0267006, 0.0279375, 0.0297558, 0.0245874, 0.0266993, 0.0265415, 0.0273826, 0.0257391, 0.0322082, 0.0288168, 0.0250229, 0.0241623, 0.0283861, 0.0277793, 0.0242704, 0.024482, 0.0262288, 0.0253293, 0.0262865, 0.0265761, 0.0244124, 0.0277872, 0.0302123, 0.0253168, 0.0249898, 0.0255908, 0.0252461, 0.0267508, 0.0200189, 0.0238975, 0.0306005, 0.0313083, 0.0295496, 0.0304081, 0.027859, 0.022531, 0.0276346, 0.0265986, 0.0249731, 0.0287892, 0.0247504, 0.0269158, 0.025803, 0.0261841, 0.0240578, 0.0252608, 0.0229216, 0.027243, 0.0286533, 0.0285648, 0.0255418, 0.0259213, 0.025822, 0.0299003, 0.0311406, 0.0254083, 0.0238898, 0.0245285, 0.0258342, 0.027786, 0.0259315, 0.0292455, 0.0278497, 0.029762, 0.0271869, 0.0279893, 0.0262556, 0.0336329, 0.0221318, 
Sobol_20_5.txt_G_0.000010; 1e-05; 0.233671, 0.272785, 0.261201, 0.176743, 0.272785, 0.274834, 0.274834, 0.261201, 0.208401, 0.235127, 0.274834, 0.272785, 0.235506, 0.262607, 0.272785, 0.231003, 0.264206, 0.272785, 0.249056, 0.272785, 0.26334, 0.264206, 0.272785, 0.260443, 0.263544, 0.248101, 0.259867, 0.272785, 0.264856, 0.260443, 0.272785, 0.274834, 0.269845, 0.272785, 0.272785, 0.269845, 0.274834, 0.274834, 0.269845, 0.272785, 0.264206, 0.269845, 0.274834, 0.274834, 0.259399, 0.212077, 0.218819, 0.260443, 0.260443, 0.272785, 0.233671, 0.272785, 0.262607, 0.274834, 0.220889, 0.274834, 0.237576, 0.263544, 0.228228, 0.22556, 0.231364, 0.272785, 0.262607, 0.249056, 0.272785, 0.272785, 0.274834, 0.272785, 0.202597, 0.269845, 0.233671, 0.259399, 0.183252, 0.257933, 0.272785, 0.272785, 0.257933, 0.274834, 0.241242, 0.272785, 0.272785, 0.171558, 0.272785, 0.24989, 0.274834, 0.263544, 0.272785, 0.269144, 0.241718, 0.272785, 0.269144, 0.274834, 0.272785, 0.274834, 0.274834, 0.272785, 0.274834, 0.269144, 0.274834, 0.272785, 
Sobol_50_5.txt_G_0.000046; 4.64159e-05; 0.11159, 0.12004, 0.124477, 0.137064, 0.111211, 0.112735, 0.11383, 0.161632, 0.153081, 0.164541, 0.121921, 0.163057, 0.120936, 0.101774, 0.137064, 0.162704, 0.153322, 0.157661, 0.165488, 0.118563, 0.115183, 0.121921, 0.157661, 0.161632, 0.153081, 0.153956, 0.163057, 0.0953493, 0.165488, 0.14334, 0.163178, 0.165488, 0.142045, 0.126055, 0.156834, 0.164541, 0.165488, 0.120047, 0.151009, 0.108975, 0.16086, 0.164541, 0.15277, 0.163057, 0.10947, 0.148655, 0.157071, 0.156285, 0.120405, 0.137064, 0.10707, 0.114261, 0.163178, 0.157071, 0.165488, 0.164541, 0.119693, 0.16086, 0.104878, 0.095091, 0.162704, 0.118172, 0.165488, 0.150757, 0.138943, 0.165488, 0.164541, 0.141388, 0.165488, 0.135337, 0.123604, 0.114637, 0.161161, 0.122302, 0.161632, 0.153081, 0.108772, 0.107156, 0.156075, 0.141628, 0.146742, 0.129057, 0.156913, 0.162614, 0.115111, 0.164541, 0.15258, 0.141388, 0.130474, 0.162405, 0.164541, 0.165488, 0.164541, 0.124102, 0.163057, 0.110814, 0.16086, 0.157913, 0.164541, 0.160955, 
Sobol_100_4.txt_G_0.000100; 0.0001; 0.0586362, 0.0453882, 0.0872108, 0.0844802, 0.0785218, 0.0790008, 0.082139, 0.0572204, 0.0595442, 0.0765424, 0.0560902, 0.0696297, 0.0926883, 0.0620406, 0.0892686, 0.0892554, 0.0884719, 0.0704621, 0.0737725, 0.0742453, 0.0683983, 0.0736351, 0.0902299, 0.069527, 0.0555603, 0.0892686, 0.0926883, 0.0773434, 0.0785218, 0.0926883, 0.0750578, 0.0739122, 0.0808143, 0.0773434, 0.075246, 0.0902299, 0.0926883, 0.0742609, 0.054698, 0.0892554, 0.0785218, 0.0773434, 0.0748428, 0.0868903, 0.0871285, 0.0558254, 0.0792802, 0.0909718, 0.0724593, 0.0766507, 0.0587416, 0.079598, 0.0821572, 0.0926883, 0.0892686, 0.0646038, 0.077353, 0.0767107, 0.0722346, 0.0510855, 0.0787184, 0.0628576, 0.0739122, 0.0787184, 0.0884719, 0.0649123, 0.0737725, 0.0702184, 0.0873365, 0.0835952, 0.0892686, 0.0759276, 0.0864568, 0.0730294, 0.0744384, 0.0868903, 0.0926883, 0.0902299, 0.0772625, 0.0624372, 0.0785218, 0.0744359, 0.0873365, 0.072975, 0.0743391, 0.0716711, 0.0845273, 0.0829388, 0.0926883, 0.0892554, 0.0740519, 0.057558, 0.0829388, 0.0872108, 0.060832, 0.0868903, 0.0813002, 0.0714391, 0.0507137, 0.0750578, 
Sobol_100_5.txt_G_0.000464; 0.000464159; 0.0456544, 0.106099, 0.089053, 0.106556, 0.103547, 0.100393, 0.100867, 0.0893615, 0.0733613, 0.11142, 0.0778515, 0.111517, 0.106012, 0.0895519, 0.0768853, 0.107247, 0.105159, 0.115763, 0.105971, 0.110619, 0.106556, 0.104012, 0.105297, 0.111191, 0.0993582, 0.0997225, 0.0999309, 0.099028, 0.103653, 0.107568, 0.100726, 0.100957, 0.0904786, 0.107527, 0.11142, 0.107568, 0.11622, 0.110271, 0.1052, 0.116295, 0.102792, 0.112688, 0.0984392, 0.108022, 0.119141, 0.0998267, 0.112554, 0.111517, 0.115104, 0.106915, 0.0964789, 0.112688, 0.110456, 0.107006, 0.107568, 0.106012, 0.099467, 0.106556, 0.104012, 0.10302, 0.111517, 0.0975437, 0.0667632, 0.0971213, 0.0868951, 0.106453, 0.099169, 0.100116, 0.1057, 0.112688, 0.0990387, 0.0987866, 0.113413, 0.113563, 0.11622, 0.105564, 0.110555, 0.100679, 0.107822, 0.105732, 0.0956079, 0.111791, 0.103175, 0.105976, 0.108707, 0.107006, 0.0994818, 0.0900538, 0.11337, 0.101896, 0.0990015, 0.0925411, 0.100628, 0.10732, 0.116295, 0.116295, 0.106634, 0.100969, 0.104589, 0.11337, 
Sobol_100_6.txt_G_0.000464; 0.000464159; 0.0612499, 0.0989871, 0.0919727, 0.0853112, 0.100396, 0.0969288, 0.09863, 0.0891233, 0.100006, 0.0829331, 0.101531, 0.0979827, 0.110623, 0.0946005, 0.10145, 0.0997326, 0.0902648, 0.104076, 0.0856003, 0.100106, 0.0909916, 0.103732, 0.100866, 0.095361, 0.0907969, 0.107164, 0.0939119, 0.0966607, 0.101492, 0.106703, 0.0984018, 0.102866, 0.0873085, 0.103215, 0.106351, 0.0952845, 0.110024, 0.102587, 0.105161, 0.115685, 0.0981153, 0.107335, 0.0872692, 0.0956035, 0.106604, 0.110429, 0.0857997, 0.105617, 0.117523, 0.110239, 0.096451, 0.098432, 0.0703615, 0.113386, 0.108316, 0.0958523, 0.0951462, 0.111345, 0.0820059, 0.100041, 0.0794072, 0.0963649, 0.0756147, 0.089387, 0.104166, 0.0892112, 0.104077, 0.0968843, 0.0952203, 0.080477, 0.0926907, 0.0857869, 0.086926, 0.0840285, 0.0867104, 0.112082, 0.0856212, 0.114893, 0.0905502, 0.100371, 0.0858151, 0.0535703, 0.104368, 0.102281, 0.0928219, 0.0856974, 0.10059, 0.0823071, 0.110538, 0.0912238, 0.103406, 0.114105, 0.0863245, 0.104671, 0.108612, 0.100571, 0.0876098, 0.097614, 0.109762, 0.111796, 
Sobol_100_8.txt_G_0.000215; 0.000215443; 0.0980733, 0.105983, 0.0821384, 0.0914474, 0.0923376, 0.0967039, 0.0782632, 0.0886676, 0.0661791, 0.0754702, 0.0875225, 0.0789288, 0.104876, 0.0551545, 0.0769704, 0.103183, 0.0899786, 0.0852367, 0.0914259, 0.0958071, 0.0778562, 0.112578, 0.10527, 0.0944801, 0.0678954, 0.098566, 0.111051, 0.100418, 0.0830133, 0.102313, 0.111022, 0.105719, 0.0801893, 0.104969, 0.104636, 0.100595, 0.117019, 0.0952954, 0.104636, 0.0931062, 0.0758546, 0.109059, 0.110672, 0.101893, 0.115862, 0.105865, 0.102748, 0.0895057, 0.120579, 0.108719, 0.101904, 0.105355, 0.0500902, 0.0862659, 0.104162, 0.0919956, 0.101416, 0.092583, 0.0902327, 0.101752, 0.0984195, 0.0744722, 0.092695, 0.0990886, 0.0931714, 0.0813603, 0.115648, 0.110352, 0.0945536, 0.106809, 0.0875545, 0.0750623, 0.0892988, 0.0973004, 0.094951, 0.054089, 0.0818863, 0.088908, 0.0860342, 0.0614877, 0.107191, 0.0845285, 0.102728, 0.0688558, 0.0888172, 0.128114, 0.0990381, 0.0604622, 0.100798, 0.108389, 0.0681858, 0.12145, 0.101687, 0.0997369, 0.113294, 0.100111, 0.081297, 0.0926612, 0.0641705, 0.08579, 
Sobol_100_20.txt_G_0.000010; 1e-05; 0.000214421, 0.000239951, 0.000121017, 0.000235917, 6.08964e-05, 0.000254932, 0.000364553, 0.000216767, 0.000135302, 0.000150037, 0.000147568, 0.000979257, 0.000475331, 0.00082881, 0.000160462, 0.000132858, 0.000180938, 0.000576626, 0.000460211, 6.52202e-05, 0.000318348, 4.14866e-05, 0.000617627, 0.000132204, 0.000156479, 0.000363241, 5.5291e-05, 0.000303228, 0.000605363, 0.000208849, 0.000428939, 0.000159213, 8.93687e-05, 0.00052089, 0.000265127, 0.00146445, 0.000173339, 0.000297665, 0.000185616, 0.000262716, 0.000105098, 0.000263409, 0.00058533, 4.64292e-05, 0.00138066, 0.000348656, 0.000141164, 0.000794634, 0.000213944, 0.000244686, 0.000427633, 0.000665457, 0.000134044, 0.00181535, 0.000638907, 0.000139952, 9.4687e-05, 9.51556e-05, 0.000203728, 0.00110217, 0.000123306, 0.000360578, 0.000259447, 0.000158961, 0.00113557, 0.00990858, 8.83464e-05, 0.000100282, 0.0097978, 0.000281387, 0.00998794, 2.48235e-05, 0.000174866, 0.000603999, 0.00175043, 0.000856194, 0.000120364, 0.000726784, 5.31118e-05, 0.000125038, 0.000961391, 0.000101267, 0.000289348, 0.000102491, 6.92878e-05, 0.000307654, 0.00950641, 0.000181049, 0.00123386, 0.000115831, 7.52799e-05, 0.000251473, 8.98817e-05, 0.000281387, 0.00163098, 0.00105095, 0.00024478, 0.00038056, 0.00933406, 0.000211011, 
Sobol_100_50.txt_G_0.000010; 1e-05; 9.76496e-14, 4.71082e-13, 9.83196e-14, 3.74502e-14, 3.22527e-14, 5.40166e-13, 5.83279e-14, 2.34313e-13, 3.23027e-12, 6.29876e-15, 1.15234e-12, 2.43202e-14, 1.34123e-13, 6.89988e-14, 1.18324e-12, 7.06041e-14, 3.12346e-14, 2.44005e-14, 2.73632e-12, 1.20152e-13, 8.48074e-14, 3.27822e-12, 2.43808e-14, 1.78731e-13, 2.05512e-14, 5.63477e-12, 2.86662e-14, 6.22286e-12, 2.32543e-13, 1.39529e-12, 5.88724e-13, 1.06616e-11, 2.37452e-12, 1.98241e-13, 1.6154e-13, 1.05144e-13, 1.63127e-13, 4.54059e-13, 5.36752e-14, 8.3391e-15, 4.95735e-13, 5.85586e-11, 2.13861e-14, 5.91475e-13, 3.61657e-14, 2.06342e-12, 7.91643e-14, 2.0341e-13, 1.15005e-14, 1.52761e-14, 2.98763e-12, 2.69079e-14, 6.33046e-14, 1.91283e-13, 1.77051e-13, 2.90162e-14, 4.3633e-15, 9.40246e-14, 1.17447e-13, 5.33149e-15, 1.06112e-14, 3.44159e-13, 1.1213e-13, 6.85738e-15, 6.17467e-13, 6.29608e-14, 2.79288e-14, 3.04288e-12, 1.97516e-13, 4.40475e-13, 1.49009e-14, 3.2901e-14, 7.6751e-14, 1.35003e-13, 1.38941e-12, 5.10086e-14, 3.90665e-13, 9.24929e-14, 1.56175e-14, 5.20516e-13, 1.31627e-13, 1.25184e-12, 4.38687e-14, 1.97675e-13, 4.90156e-14, 4.78157e-14, 5.40318e-13, 1.1953e-12, 5.34702e-14, 5.94143e-14, 1.30313e-14, 8.7577e-14, 2.13213e-12, 1.99139e-14, 2.62651e-14, 5.85687e-14, 3.89653e-14, 2.04855e-12, 1.01407e-13, 6.84124e-14, 
Sobol_128_8.txt_G_0.000010; 1e-05; 0.0580959, 0.0385942, 0.0633189, 0.0612163, 0.0497986, 0.0554048, 0.0574499, 0.0708408, 0.0718072, 0.0669655, 0.0555682, 0.0594538, 0.0724565, 0.0537505, 0.072028, 0.0586361, 0.0564297, 0.0561522, 0.0886605, 0.0561853, 0.0611914, 0.0529454, 0.0612338, 0.0536164, 0.0574178, 0.0466448, 0.0712772, 0.0503574, 0.0660576, 0.0642233, 0.0866355, 0.066978, 0.0579526, 0.0624557, 0.0671305, 0.0803865, 0.0624283, 0.0700193, 0.0688506, 0.0752669, 0.0824713, 0.0722826, 0.080208, 0.0469269, 0.0577469, 0.0576102, 0.0881266, 0.0663401, 0.0662378, 0.0809163, 0.0697232, 0.0651079, 0.0855817, 0.0638603, 0.0368942, 0.0715523, 0.0663503, 0.0700311, 0.0690692, 0.0620347, 0.0686403, 0.0594378, 0.062956, 0.0824991, 0.0691583, 0.0607514, 0.0775988, 0.07114, 0.0634528, 0.0523416, 0.0511364, 0.0633305, 0.0637099, 0.0554359, 0.067828, 0.0446721, 0.05469, 0.0629908, 0.0774241, 0.0683567, 0.0693161, 0.0623954, 0.0557436, 0.0659662, 0.0682792, 0.0657356, 0.0680595, 0.0680064, 0.0751893, 0.0398509, 0.0756948, 0.0751489, 0.0786054, 0.0833217, 0.0534153, 0.0740198, 0.0562917, 0.0703955, 0.0432939, 0.081093, 
Sobol_128_9.txt_G_0.000215; 0.000215443; 0.0774016, 0.0367693, 0.0578209, 0.0741035, 0.0541264, 0.0615922, 0.0675224, 0.0634283, 0.067292, 0.0713929, 0.0548234, 0.071234, 0.0699661, 0.0829383, 0.0621709, 0.0724817, 0.051397, 0.0593419, 0.0591548, 0.0601827, 0.0781987, 0.0656945, 0.0518878, 0.0728042, 0.0649236, 0.0754304, 0.060332, 0.0696888, 0.0546668, 0.0581049, 0.055952, 0.0466111, 0.0538558, 0.0589662, 0.0469278, 0.0700095, 0.0516075, 0.0717629, 0.0739176, 0.0590128, 0.0535626, 0.0781784, 0.0496659, 0.060292, 0.0764529, 0.0548708, 0.0695428, 0.0491601, 0.0615506, 0.0659982, 0.0629158, 0.0785388, 0.065188, 0.0790885, 0.0719816, 0.0596585, 0.057609, 0.0541075, 0.0648871, 0.0647344, 0.0473385, 0.059848, 0.0737009, 0.0714277, 0.0666856, 0.0673691, 0.0544536, 0.0641356, 0.0585129, 0.0502424, 0.0444262, 0.0654558, 0.0641944, 0.0579014, 0.0689841, 0.0693171, 0.0549238, 0.0598777, 0.0572241, 0.0662605, 0.0556301, 0.0543208, 0.0633852, 0.0408178, 0.0650551, 0.0512823, 0.070142, 0.0663236, 0.0725111, 0.0660481, 0.051532, 0.0716467, 0.0627893, 0.0656516, 0.0721956, 0.050795, 0.0691918, 0.0520783, 0.0670198, 0.0551878, 
Sobol_128_10.txt_G_0.000100; 0.0001; 0.0457151, 0.0388303, 0.0488139, 0.0548388, 0.0401328, 0.0336182, 0.0478527, 0.0563429, 0.0600887, 0.0548513, 0.0497561, 0.0547671, 0.0473862, 0.0577723, 0.044633, 0.047283, 0.0678539, 0.0568551, 0.0519838, 0.0624326, 0.0316779, 0.0531065, 0.0670987, 0.0446828, 0.093844, 0.0779075, 0.0556389, 0.0523551, 0.0435279, 0.0618992, 0.0510302, 0.0523265, 0.0631676, 0.0620937, 0.0703843, 0.0760604, 0.069742, 0.0437435, 0.0586101, 0.0455787, 0.061101, 0.0445885, 0.057241, 0.0696607, 0.0584735, 0.0555001, 0.0539093, 0.0663654, 0.0694525, 0.0426126, 0.0444802, 0.0463487, 0.0533548, 0.0421416, 0.081784, 0.0590297, 0.0675814, 0.0622217, 0.0645389, 0.0569011, 0.0561324, 0.0625966, 0.0636851, 0.0841084, 0.0594494, 0.0477214, 0.0524218, 0.0364109, 0.0524592, 0.07245, 0.0731928, 0.0439236, 0.0550165, 0.0594437, 0.0796537, 0.0537366, 0.064222, 0.0582612, 0.0393006, 0.0602359, 0.0552441, 0.0421625, 0.0506015, 0.0495896, 0.0701279, 0.047653, 0.047166, 0.0776666, 0.0742875, 0.0434558, 0.0658894, 0.0648519, 0.067222, 0.057803, 0.0924475, 0.0585336, 0.0457824, 0.0355385, 0.0886361, 0.0581673, 
Sobol_128_11.txt_G_0.000046; 4.64159e-05; 0.0326503, 0.0324133, 0.0459836, 0.0287167, 0.0518773, 0.0414939, 0.0514664, 0.0642572, 0.0481992, 0.0343181, 0.0495081, 0.0434655, 0.0417264, 0.0423425, 0.0330933, 0.0466721, 0.0639034, 0.0650647, 0.0387111, 0.0398612, 0.0657169, 0.0340244, 0.0570662, 0.0434063, 0.0504075, 0.0522381, 0.0570998, 0.0539981, 0.0285526, 0.0477426, 0.0494698, 0.0434639, 0.0645746, 0.0568653, 0.0607755, 0.0574359, 0.038549, 0.0475237, 0.0410268, 0.0234688, 0.0561763, 0.0703452, 0.0537861, 0.0520185, 0.045915, 0.0300101, 0.0592894, 0.0516, 0.0498014, 0.0384272, 0.052131, 0.0439562, 0.0630605, 0.0327606, 0.0440452, 0.0606017, 0.055947, 0.0487125, 0.0476524, 0.0615072, 0.0544475, 0.0220048, 0.0550346, 0.0475421, 0.0503927, 0.0556864, 0.0354237, 0.0507562, 0.0393745, 0.0656824, 0.0565863, 0.0505596, 0.0291462, 0.0591159, 0.0372735, 0.0441921, 0.0482211, 0.0468783, 0.0484041, 0.0182726, 0.0454387, 0.0761549, 0.0443915, 0.0419819, 0.0329555, 0.0363199, 0.0470924, 0.0234552, 0.0567672, 0.0628619, 0.0405533, 0.0627883, 0.048356, 0.0620463, 0.0517016, 0.0944367, 0.0522583, 0.0632465, 0.0355865, 0.0481027, 
Sobol_128_12.txt_G_0.000010; 1e-05; 0.0252291, 0.0377212, 0.0308455, 0.0353647, 0.0349858, 0.0309711, 0.0244811, 0.0381502, 0.0254547, 0.0393116, 0.0263378, 0.0694371, 0.0532404, 0.0442012, 0.0417281, 0.0375132, 0.0426094, 0.0329737, 0.0360069, 0.0385851, 0.0218336, 0.0306583, 0.034775, 0.0425246, 0.0442464, 0.0396807, 0.0275806, 0.0442171, 0.0382191, 0.0258683, 0.0187475, 0.0395882, 0.0392537, 0.0289971, 0.0367926, 0.0371074, 0.0431052, 0.0447382, 0.0611987, 0.032541, 0.0471412, 0.0560353, 0.0511075, 0.0417496, 0.0443491, 0.0592467, 0.0360165, 0.042861, 0.0542924, 0.0523, 0.0442244, 0.0521344, 0.0823578, 0.0329714, 0.0273519, 0.0517067, 0.0419595, 0.0330118, 0.0309346, 0.0450728, 0.0416584, 0.0265413, 0.0399762, 0.0423343, 0.0340209, 0.0406226, 0.0467422, 0.0475544, 0.0419208, 0.0189975, 0.0271398, 0.0415441, 0.0257384, 0.0431432, 0.0283371, 0.0457096, 0.0452804, 0.0428557, 0.0469965, 0.0387224, 0.0276851, 0.0407141, 0.0468515, 0.0376176, 0.0488767, 0.0333539, 0.039651, 0.0287123, 0.0258553, 0.0380207, 0.0276287, 0.0453655, 0.0420073, 0.0343715, 0.034741, 0.0328521, 0.0401596, 0.0390291, 0.0488533, 0.0362307, 
Sobol_128_20.txt_G_0.000046; 4.64159e-05; 5.15734e-05, 0.000143174, 0.000234738, 6.86118e-05, 0.000113373, 0.000161997, 0.000339362, 0.000494493, 0.000147794, 0.000382316, 0.00024067, 0.000449257, 0.00017065, 7.48915e-05, 0.00060776, 0.000123616, 6.49883e-05, 0.000237269, 0.000103247, 0.000131197, 0.000101754, 4.07234e-05, 0.00781117, 0.000271248, 8.3872e-05, 0.000421667, 0.000105481, 0.000480875, 0.000189064, 0.000121703, 0.000138811, 2.33452e-05, 0.000275014, 0.000162685, 0.000250436, 0.00159643, 0.000656663, 0.0077815, 0.000293573, 0.000289519, 0.000228266, 0.000353369, 0.000115791, 0.0001264, 0.000354695, 0.000243571, 0.000345408, 0.000226669, 0.000171818, 0.000113697, 4.87696e-05, 0.000322417, 5.39979e-05, 8.41912e-05, 0.000388191, 0.000266864, 0.000229175, 0.000223976, 0.000115643, 0.000224032, 0.000178566, 0.0002266, 4.37188e-05, 0.000256123, 0.000118713, 0.00142641, 0.000342273, 7.0702e-05, 0.000155348, 0.00042418, 0.000978204, 0.000158779, 0.000214624, 8.5471e-05, 0.00774045, 0.00275688, 0.000202006, 0.000143364, 0.00134367, 4.84996e-05, 0.000127296, 0.00035659, 0.000137865, 0.000171123, 0.000294071, 4.74236e-05, 9.66402e-05, 0.000293454, 0.000226694, 0.000203997, 0.000253714, 0.000124449, 0.000230596, 0.000121303, 0.000113364, 5.81114e-05, 9.41311e-05, 0.000149965, 9.71165e-05, 0.00759239, 
